coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 16 12:22:17 +0000 2020,,,http://haomanitylife.com/2020/05/16/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261633064792457219,,,,en,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/BItTNGixoR,https://twitter.com/leftwingnobody/status/1261633064792457219,Wed Aug 23 18:38:19 +0000 2017,leftwingnobody,false,"The home of Independent/alternative media. Collaboration welcome, email haomanity@protonmail.com",1683,1987,3330,3,"West Midlands, England",@Haomanitylife,leftwingnobody,61180,,http://www.haomanitylife.com,false
,Sat May 16 07:52:10 +0000 2020,,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261565088244420609,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/zRvxqnwaNR via @wakingtimes,https://twitter.com/thinktoooften/status/1261565088244420609,Sun May 08 01:55:38 +0000 2016,thinktoooften,false,,4082,1119,4784,35,"Texas, USA",Rhonda Rutledge,thinktoooften,30143,,,false
,Fri May 15 21:30:08 +0000 2020,,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261408550380728320,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA. WAKE UP AMERICA  https://t.co/JpgjxmnI8S,https://twitter.com/heididickerson/status/1261408550380728320,Wed Feb 22 16:52:02 +0000 2012,heididickerson,false,PATRIOT. I LOVE THE USA.,5872,413,820,6,"Las Vegas, NV",Vegas Patriot 2020,heididickerson,4282,,http://www.lviglobal.com,false
,Mon May 04 01:05:24 +0000 2020,,https://twitter.com/hiromotoBB/status/1257114067178831873/photo/1,,1,1257114067178831873,SecPompeo,1257022821722620000,988573326376427500,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SecPompeo On May 1, the U.S. intelligence agency said a novel coronavirus was not man-made. Pompeo, who used to belong to the U.S. intelligence agency, said it originated in a Chinese lab and was man-made. You are inconsistent, inconsistent and deceitful. Can you give me some proof? https://t.co/26XAQkaRen",https://twitter.com/NotonlyoneC/status/1257114067178831873,Thu Mar 21 07:33:54 +0000 2013,NotonlyoneC,false,"🦋天官賜福🦋
Black Lives Matter🌸
Chinese Lives Matter🌸
LGBT🌈
我支持黑人，華裔權利，支持LGBTQ

短暂追星了",48739,2084,516,8,"San Jose, CA",了机,NotonlyoneC,14502,,,false
,Sat May 16 07:30:40 +0000 2020,,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261559679735521280,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/xLOfLQQWj1 via @wakingtimes,https://twitter.com/jayajayaram/status/1261559679735521280,Thu Nov 05 08:59:32 +0000 2009,jayajayaram,true,,6,31,120,0,,K.V. Sadasivan,jayajayaram,9951,,http://veerar-thelighterside.blogspot.com/,false
,Sun May 17 20:48:03 +0000 2020,,https://twitter.com/Bergermiste/status/1262122734148104201/photo/1,https://healthfeedback.org/claimreview/contrary-to-claims-in-viral-social-media-posts-the-novel-coronavirus-was-not-man-made-nor-patented-before-outbreak/,0,1262122734148104201,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Contrary to claims in viral social media posts, the novel coronavirus was not man-made nor patented before outbreak.
https://t.co/vwVfXg7PI4
Flora Teoh By Science Editor
Flora obtained a PhD in Biological Sciences from Nanyang Technological University in Singapore. https://t.co/TBcNLyPSSl",https://twitter.com/Bergermiste/status/1262122734148104201,Mon Dec 09 17:07:24 +0000 2013,Bergermiste,false,Highly knowledgeable and results-driven Accounting Specialist with thorough understanding of financial statement preparation & auditing procedures.,2284,55,115,4,,Douglas Jacobberger,Bergermiste,25628,,,false
,Sat May 16 03:35:19 +0000 2020,,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261500451729661952,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/tDbNwOpLmO via @wakingtimes,https://twitter.com/froggie2/status/1261500451729661952,Wed Oct 01 18:15:39 +0000 2008,froggie2,false,"Originally from the Heartland, Kentucky and Indiana, still alive through a miracle of God. #MAGA #KAG",37212,353,1128,1,"Gwinnett Co, GA",Anita,froggie2,67896,,,false
,Wed Jun 10 15:58:12 +0000 2020,COVID19 SARSCoV2,,https://abcnews.go.com/Health/virologists-vigorously-debunk-study-origins-coronavirus/story?id=71097846,52,1270747101388046338,,,,en,,false,33,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","In the latest development in a dramatic saga about the origins of the novel coronavirus, virologists around the globe have fiercely debunked yet another claim that the virus was man-made. #COVID19 #SARSCoV2 
https://t.co/qDKdnEUZIt",https://twitter.com/ABsteward/status/1270747101388046338,Tue Oct 19 11:39:07 +0000 2010,ABsteward,false,"Infectious Diseases Clinical Pharmacist,Drug therapy specialist, providing up to date information Best of #IDTwitter & #COVID19 #TwitteRx
🌹Misk 💞 🆔😎🦠",36029,28233,310,282,🌍,Antibiotic Steward 🇵🇸💔Bassam Ghanem,ABsteward,29302,,https://www.idstewardship.com/contributors/bassam-ghanem-pharm-d-ms-bcps/,false
,Fri May 22 21:34:48 +0000 2020,,,https://www.politifact.com/factchecks/2020/may/21/kimberly-lightford/no-novel-coronavirus-was-not-man-made/,0,1263946440176476164,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PolitiFact - No, the novel coronavirus was not 'man-made' https://t.co/HK68yuhElP",https://twitter.com/tanstaafler/status/1263946440176476164,Mon Aug 28 20:36:46 +0000 2017,tanstaafler,false,"ANTIFA, Pragmatic Liberal, Man of Parts, They only block me when they know I’m right. I may be wrong, but I doubt it.",5569,27,7,0,"Bukara, Uzbekistan",Tanstaafler,tanstaafler,18557,,,false
,Wed May 27 09:20:45 +0000 2020,,,https://www.politifact.com/factchecks/2020/may/26/facebook-posts/facebook-post-gets-debt-wrong-comparison-florida-t/,15,1265573646057312256,,,,en,,false,11,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FALSE:

Texas and Florida have a “balanced budget” while California is “in debt $54 billion and New York is “in debt $6.1 billion.”

https://t.co/DkCIMjhOQf",https://twitter.com/SpockResists/status/1265573646057312256,Tue Nov 22 16:32:07 +0000 2016,SpockResists,false,Infinite Diversity in Infinite Combinations. Commentary Account,170621,83987,47508,87,,Mr. Spock 🖖 (Commentary),SpockResists,67587,,https://www.compassiongames.org,false
,Sat May 16 13:24:48 +0000 2020,,,https://www.wakingtimes.com/2020/05/15/bill-gates-explains-that-the-covid-vaccine-will-use-experimental-technology-and-permanently-alter-your-dna/,0,1261648797597421570,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/L7KuOccCGj,https://twitter.com/DouglasMonk007/status/1261648797597421570,Sun Oct 23 00:36:25 +0000 2016,DouglasMonk007,true,,9899,32,154,0,Innisfil ontario 🇨🇦,Douglas Monk 🇨🇦,DouglasMonk007,4129,,,false
,Fri May 15 18:02:59 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,0,1261356416649949186,,,,en,,true,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds.

https://t.co/QuKNiGSIGe",https://twitter.com/Chuma_47/status/1261356416649949186,Sun Nov 27 22:02:11 +0000 2011,Chuma_47,false,#Writer #Poet #Romantically homeless #Learner #Self-diagnosed Optimist. First Book: https://t.co/x91BcRSBU1 | Second Book: https://t.co/HpIukgQL7b,114727,13118,10045,9,"Alberta, Canada",CHUMA 楚楚 ©️,Chuma_47,8050,,https://brutusgarley.blogspot.com/?m=1,false
,Thu May 14 21:49:01 +0000 2020,420friendly weedlover legal care thc high smoke rec med medical insta ig live now,,https://buff.ly/3dLVG1H,1,1261050911054594056,,,,en,,false,1,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","#420friendly #weedlover Cannabis May Stop Coronavirus From Infecting People, Study Finds #legal #care via https://t.co/v0UXOd3iAM #thc #high #smoke #rec #med #medical #insta #ig #live #now",https://twitter.com/420growlife/status/1261050911054594056,Tue Jan 22 04:32:53 +0000 2019,420growlife,false,For the latest Tea on everything Cannabis related! Visit https://t.co/LZWLxkc15e,375,436,371,0,"Riverside, CA",420GrowLife,420growlife,15808,,https://www.420growlife.com,false
,Fri May 15 00:26:01 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds?s=ed,1,1261090421893021696,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/6p58QXuq9y",https://twitter.com/ramgoofy/status/1261090421893021696,Sat Apr 26 16:35:52 +0000 2008,ramgoofy,false,,196,125,478,4,"34.257748,-117.327759",ramgoofy,ramgoofy,4164,,,false
,Fri May 15 00:27:30 +0000 2020,Coronavirus,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,18,1261090797748977664,,,,en,,false,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis May Stop #Coronavirus From Infecting People, Study Finds

No kidding... 

https://t.co/O0t0iLxitF",https://twitter.com/LegalizeitLala/status/1261090797748977664,Sat Dec 07 06:22:54 +0000 2013,LegalizeitLala,false,https://t.co/3KPowsrHsF Public figure. Illegally alive. Mother. Grandmother. Disabled. Former teacher and cannabis lobbyist. Whistleblower.,132597,12727,5864,165,"Memphis, TN",Lauren Houston,LegalizeitLala,38707,,,false
,Mon May 18 20:05:55 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,0,1262474517416259585,ABCNewsLive,1262466737347481600,384438102,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ABCNewsLive Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too.",https://twitter.com/DendeCannabist/status/1262474517416259585,Wed May 29 00:10:55 +0000 2013,DendeCannabist,false,"Cannabis Caregiver 30 years
Getting the hang of retirement.",2529,1527,1543,41,Central Coast CA,DdC,DendeCannabist,76127,,https://www.tapatalk.com/groups/endingcannabisprohibition/index.php,false
,Sun May 17 00:28:24 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,3,1261815798177255424,,,,en,,false,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/5yBLFZzyuf",https://twitter.com/toddpmccormick/status/1261815798177255424,Thu Mar 12 21:18:55 +0000 2009,toddpmccormick,false,"Todd McCormick Cancer Survivor, Longtime Cannabis Activist and Cannabis Breeder. Seeds Available at: https://t.co/5ZaHoCBc57",5844,32845,247,298,United States,Todd McCormick,toddpmccormick,26582,,http://www.AGSeedCo.com,false
,Thu May 14 23:41:15 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds?s=ed,0,1261079159423590400,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/s5y7yCsqFv",https://twitter.com/jay_james84/status/1261079159423590400,Tue Apr 29 01:07:30 +0000 2014,jay_james84,false,99 Problems & the Rich R 1 #BlackLivesMatter #Medicare4All #HumanRights #AntiWar #Resist #Occupy #DefundThePolice #EndTheDrugWar #SocialJustice #NotMeUs #Earth,146,485,5000,16,'Precariatly Situated',99%problems 🌹🌎☮️✊🦖🦕,jay_james84,54338,,,false
,Thu May 21 18:39:28 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,0,1263539924348870661,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/JjgvHWlFht",https://twitter.com/DraIsabel/status/1263539924348870661,Fri Nov 06 13:19:26 +0000 2009,DraIsabel,false,"Better known to her legion of fans around the world as “La Doctora Isabel - Angel de la Radio, is the nation’s foremost Hispanic radio psychologist.",7062,8632,2673,101,United States,La Doctora Isabel,DraIsabel,36684,,http://www.doctoraisabel.net/,false
,Fri May 15 04:49:55 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,7,1261156837333876736,,,,en,,false,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bonus!!!!
Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/tJHMGwuMSC",https://twitter.com/Slaurtacus/status/1261156837333876736,Wed Mar 13 13:45:55 +0000 2019,Slaurtacus,false,#AdoptDontShop #DogsAreFamily #BidenHarris #Gardener🍅🥕🌽 #ChefInstructor👩‍🍳#CannabisAdvocate HappilyMarried!❤️#tRumpCrimeFamilyForPrison #CharlieLucyOtis🐕,61111,35525,35540,6,Land of Lincoln ,🌊Slaur🌻🌊🌊,Slaurtacus,44397,,,false
,Wed May 06 19:45:54 +0000 2020,Vaccin,,,0,1258120827968552960,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Forced vaccines are in direct violation of the Nuremberg Code 1947; forced, coerced, and mandated vaccination are in direct violation of these principles, and are a violation of article 6 of the UNESCO 2005 STATEMENT ON BIOETHICS AND HUMAN RIGHTS.#Vaccin",https://twitter.com/WmKlijn/status/1258120827968552960,Thu Aug 04 11:01:32 +0000 2011,WmKlijn,false,,13,23,166,0,Nederland,Maverick,WmKlijn,25,,,false
,Fri May 15 07:24:45 +0000 2020,,,https://clinicaltrials.gov/ct2/show/NCT01417403,0,1261195799024807937,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hydroxychloroquine cures this ""virus""
It just so happens this is the treatment used for radiation sickness!!   https://t.co/qIik7w2tNg",https://twitter.com/colinqpr65/status/1261195799024807937,Mon Mar 07 07:37:35 +0000 2011,colinqpr65,false,Alternative Thinking,1888,358,84,8,london,TheAntistablishment,colinqpr65,10467,,,false
,Mon May 18 04:58:54 +0000 2020,,,https://www.livenews24.co.za/2020/05/italian-parliament-calls-for-the-arrest-of-bill-gates.html?m=1,0,1262246258854559744,,,,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Italian Parliament Calls For The Arrest of Bill Gates https://t.co/A4eZGpPNoW,https://twitter.com/Tshatshambani/status/1262246258854559744,Sat Jul 09 21:00:01 +0000 2011,Tshatshambani,false,"SAIOH -Registered Occupational Hygienist
HPCSA - Registered Environmental Health Practitioner
Hwseta - Registered Assessor",5556,2536,2561,0,south Africa,Nkateko Nkatekiso,Tshatshambani,3878,,,false
,Thu May 14 23:41:29 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds,1,1261079216088547328,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/EHjkNIz9Db",https://twitter.com/1MedicMom/status/1261079216088547328,Fri Mar 11 16:36:49 +0000 2011,1MedicMom,false,"Christian Conservative Deplorable Patriot, Former FD Medic #2A #BacktheBlue MAGACityGal on Parler #TRUMP2020 🇺🇸 #BuildtheWall ONE NATION UNDER GOD!🙏🏻",16430,10112,9939,120, USA ,Sheri,1MedicMom,58767,,,false
,Fri May 15 12:58:44 +0000 2020,,,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds?s=ed,2,1261279850167365633,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds https://t.co/4En9hOAgNT",https://twitter.com/JoeScumbag/status/1261279850167365633,Fri Nov 11 05:32:08 +0000 2011,JoeScumbag,false,"102 kg, I'm Morpheus on opiates.
PSN/XBoX - Scumaveli",13681,537,492,18,Fort Thotterdale ,Spic Flair,JoeScumbag,87637,,,false
,Fri May 15 03:12:51 +0000 2020,,https://twitter.com/DendeCannabist/status/1261132407014453254/photo/1,https://merryjane.com/news/cannabis-may-stop-coronavirus-from-infecting-people-study-finds https://onlinelibrary.wiley.com/doi/abs/10.1111/add.15075,0,1261132407014453254,DendeCannabist,1261131022143389700,1465962918,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cannabis May Stop Coronavirus From Infecting People, Study Finds
https://t.co/F3RtT2zvMi
This could be a game-changer not only for returning to our pre-COVID-19 lives, but for the global marijuana legalization movement, too. 

Cannabis Use and the Lungs
https://t.co/AHUMyGBI5H https://t.co/NtaJa9odXh",https://twitter.com/DendeCannabist/status/1261132407014453254,Wed May 29 00:10:55 +0000 2013,DendeCannabist,false,"Cannabis Caregiver 30 years
Getting the hang of retirement.",2529,1527,1543,41,Central Coast CA,DdC,DendeCannabist,76127,,https://www.tapatalk.com/groups/endingcannabisprohibition/index.php,false
